Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
xpsp3res.dll,"in de Microsoft Platform «SDK« naar 'SeImpersonatePrivilege'","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0413/xpsp3res.dll","2008-04-13 22:39:47 MSD","2008-10-21 05:01:43 MSD","2008-10-21 05:01:43 MSD","2008-04-13 22:39:47 MSD",645120,Allocated,Allocated,unknown,"9d5d0a4e06f22b5ed288e848506e3a80","5ae8a191379aaabe3754042642c6dd613a78fc56c295ddd4c22c90431f4d2073",application/x-msdownload,dll
"20b5a60d1230496a7933f3962a5886d1f41dfc06","hcxt
AQ]W
22-C
!%.	
[;Y/
«sDK«-nWm
G5Q\(W
>V?=
>;G\
qyzC","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/20b5a60d1230496a7933f3962a5886d1f41dfc06","2007-11-01 22:02:20 MSK","2008-10-30 06:22:54 MSK","2008-10-30 06:22:54 MSK","2007-11-01 22:02:20 MSK",17222672,Allocated,Allocated,unknown,"bd02c632ab37dcef2f2562fd6a3420c6","f377e3e68fe49cc277701b3660c868f2a43e7dcdee3f18d4d070cb20a9622a6f",application/x-msdownload,
hsfcxts2.sys,"sk - «SDK« Func Table is NULL - Not calling «SDK«
%s (","/img_var1.E01/vol_vol2/WINDOWS/system32/drivers/hsfcxts2.sys","2004-08-04 09:41:50 MSD","2008-10-21 04:45:37 MSD","2008-10-21 04:45:37 MSD","2008-10-21 03:25:59 MSD",685056,Allocated,Allocated,unknown,"1225ebea76aac3c84df6c54fe5e5d8be","48ef4217924d15d54f9b3e1d5e51944ff16e7832982d32a978a3fa8165417611",application/x-msdownload,sys
merlin.acs,"~vt#{
X~6$
QFoQ~
#jn?
	«SdK«
_s<p
`AJT@
DD!Cf-
aj>n
`OKC","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/merlin.acs","2004-08-04 16:00:00 MSD","2008-10-21 04:58:39 MSD","2008-10-21 04:58:38 MSD","2008-10-21 03:26:41 MSD",2180663,Allocated,Allocated,unknown,"3160957024e058e719908b15ff9d8754","a88151f313bea60002c5e5cb8b4d7dc5e2d919ba8fe78db1a4d05279a9ad58d7",application/octet-stream,acs
comsvcs.dll,"ic\«sdk«\inc\atl30\atlconv.h
f:\xpsp3\public\«sdk«\inc","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/comsvcs.dll","2008-04-14 04:11:51 MSD","2008-10-21 03:43:10 MSD","2008-10-21 04:53:57 MSD","2008-04-14 04:11:51 MSD",1267200,Allocated,Allocated,unknown,"ed0c0df222209e43ad9afbf3fe87dde0","927329f9244da9f0074fa0d4c101ee793afcf433155e58714c33444c5ef35014",application/x-msdownload,dll
xpsp3res.dll,"""SeImpersonatePrivilege"" i «SDK« for Microsoft Platform.","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0414/xpsp3res.dll","2008-04-13 22:39:48 MSD","2008-10-21 05:01:39 MSD","2008-10-21 05:01:39 MSD","2008-04-13 22:39:48 MSD",591872,Allocated,Allocated,unknown,"bd5eec4331c3e176e6d945bf00c2ae4e","930ad49d2080118a834d8f3f9863c6e12ec3b3fd5998cd9b440a3c9862d4daea",application/x-msdownload,dll
system.web.dll,"the Microsoft Passport «sdk« is correctly installed on","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/system.web.dll","2007-12-17 15:00:01 MSK","2008-10-21 04:59:39 MSD","2008-10-21 04:59:39 MSD","2007-12-17 15:00:01 MSK",1200128,Allocated,Allocated,unknown,"cc108d7721e5bcf038de7c1597f1e327","966148b7d84c93fdda90a3a39a7834fed023c690e981012014b315783e8d9a81",application/x-msdownload,dll
msmqocm.dll,"for the MSMQ 1.0 «SDK« debug folder:
\«sdk«\debug
Setting","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/msmqocm.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:01 MSD","2008-10-21 01:39:32 MSD","2004-08-04 16:00:00 MSD",169984,Unallocated,Allocated,unknown,"4166d20a79f72ee389a2ffc4eb354f01","ff2f115d1b9d707324e75e5a9cf2a883adc21ae61bf54466153eb1f052b15c18",application/x-msdownload,dll
logagent.exe,"s
Windows Media Format «SDK« (%s)
0.0.0.0
c\V9
GX1[
wmnetmgr","/img_var1.E01/vol_vol2/WINDOWS/system32/logagent.exe","2008-04-14 04:12:24 MSD","2008-10-21 07:34:43 MSD","2008-10-21 07:34:43 MSD","2004-08-04 16:00:00 MSD",103936,Allocated,Allocated,unknown,"bcd94f9da821224068213a2c9e3c015e","9d7a208a4571aa2f4ee382441a30ce11e91d34c4a1817b6bef897f0dcbedf4a8",application/x-dosexec,exe
system.windows.forms.dll,"a.visualstudio.net/net/«sdk«/feedback.asp?The enumerator's","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/system.windows.forms.dll","2007-06-27 16:59:34 MSD","2008-10-21 04:59:38 MSD","2008-10-21 04:59:38 MSD","2007-06-27 16:59:34 MSD",2002944,Allocated,Allocated,unknown,"eb8b315e73734097e82aba849e5e38aa","2af19f06103e8f5b769843d147efb5094322f7e1a415e7c4ed1764e81dacc603",application/x-msdownload,dll
msmqinst.log,"folder ID for the MSMQ 1.0 «SDK« debug folder:
10-20-2008","/img_var1.E01/vol_vol2/WINDOWS/msmqinst.log","2008-10-21 05:07:16 MSD","2008-10-21 05:07:16 MSD","2008-10-21 05:07:16 MSD","2008-10-20 18:30:55 MSD",16284,Allocated,Allocated,unknown,"bbb0960b09fbf564afa269562d47b2b1","fac2d6caa3fbf3fb3a5ab0c657ac68c12b484568379c7cccb09d16b2b2ea2998",text/x-log,log
ADO210.CHM,"Data Access Components «SDK«.



		ActiveConnection","/img_var1.E01/vol_vol2/Program Files/Common Files/Microsoft Shared/OFFICE12/1033/ADO210.CHM","2006-06-20 02:33:22 MSD","2008-10-28 19:40:25 MSK","2008-10-28 19:46:05 MSK","2006-06-20 02:33:22 MSD",1680383,Allocated,Allocated,unknown,"07f24da6c320ab7b6dfe820fb68b676a","b8d6e8020044e60b44c22c45d64b6c9ee13606c612ea0da946ee05d0d01e4b41","application/vnd.ms-htmlhelp",chm
cryptext.dll,"n\command
CERFile
.cer
«sDk«{
mFriendlyTypeName
CLSID\","/img_var1.E01/vol_vol2/WINDOWS/system32/cryptext.dll","2008-04-14 04:11:51 MSD","2008-10-21 04:50:45 MSD","2008-10-30 06:38:51 MSK","2004-08-04 16:00:00 MSD",53760,Allocated,Allocated,unknown,"95c9810ee06a6302c7330b295cfe4ba5","7ae3952806c4ece55d1eb3fc0d9d048b545e1ee90abc939161b13cd4e9231f46",application/x-msdownload,dll
iis.inf,"=32771,«sdk«\admin
iis_sdk02_files=32771,«sdk«\asp
i","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/ip/iis.inf","2008-04-14 04:25:21 MSD","2008-10-21 03:43:13 MSD","2008-10-21 05:00:16 MSD","2008-04-14 04:25:21 MSD",836490,Allocated,Allocated,unknown,"137cf4d21fdb24be2925d26cfb8901f1","535e625015aa368c62f4f68ea127c047d6e2642392c1a23257cad82321e7d0a4",text/plain,inf
xpsp3res.dll,"pakiecie Microsoft Platform «SDK«.
Ostrze|
enie:
czenie tego","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0415/xpsp3res.dll","2008-04-13 22:39:52 MSD","2008-10-21 05:01:44 MSD","2008-10-21 05:01:44 MSD","2008-04-13 22:39:52 MSD",641024,Allocated,Allocated,unknown,"78c0986cc884b848026fcef842724752","3070a6d3da1d130891ce7b797bf20cea31c6a6abb9552a55614932d562c3c3a1",application/x-msdownload,dll
wmerror.dll,"%0
A new version of the «SDK« is needed to play the requested","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/wmerror.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:41:54 MSD","2008-10-21 04:41:54 MSD","2008-10-21 04:41:54 MSD",168448,Allocated,Allocated,unknown,"cf96b1f83c77bc4306262822b8fa828c","6e10fd7a4dde5ecc1c359b8e0f31edce93f8ec178ec71d536054caac408db766",application/x-msdownload,dll
inetcorp.adm,"in the Internet Client «SDK«.
IEAK_Description6=To change","/img_var1.E01/vol_vol2/WINDOWS/inf/inetcorp.adm","2004-08-04 16:00:00 MSD","2008-10-20 18:31:08 MSD","2008-10-20 18:26:38 MSD","2004-08-04 16:00:00 MSD",6823,Allocated,Allocated,unknown,"32e519feff61e92597f5accaf025ce48","931f990f25447f1b46a3efaa15b8e6a616fe691ebd8279794aa879d18e131dce",text/plain,adm
A0001249.dll,"d:\xpsprtm\admin\wmi\wbem\«sdk«\framedyn\clsfctry.cpp
C","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0001249.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:21 MSD","2008-10-21 01:38:52 MSD","2008-10-21 01:34:50 MSD",185856,Allocated,Allocated,unknown,"05cb782f2c7024aa92b1722a926bbd3a","64bb489eaf4ca4df2b74e5e66355975a75bd50c274b039aee4d47c672299f38d",application/x-msdownload,dll
xpsp3res.dll,"""SeImpersonatePrivilege"" no «SDK« da Plataforma Microsoft","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0416/xpsp3res.dll","2008-04-13 22:38:56 MSD","2008-10-21 05:01:44 MSD","2008-10-21 05:01:44 MSD","2008-04-13 22:38:56 MSD",620032,Allocated,Allocated,unknown,"d945e65314cb5113e12e09d1d22b8086","97059e825eeebecd968b7150cb555b61570a9a1bf38fee2671f77efda872f64f",application/x-msdownload,dll
diactfrm.dll,"6\public\«sdk«\inc -Ie:\ntlab06\public\«sdk«\inc\crt -D_X86_=1","/img_var1.E01/vol_vol2/WINDOWS/system32/diactfrm.dll","2004-08-04 16:00:00 MSD","2008-10-20 18:31:09 MSD","2008-10-21 01:38:39 MSD","2004-08-04 16:00:00 MSD",394240,Allocated,Allocated,unknown,"6c386b07c8afe51e976eecd4b44169fa","64b8321724df10c092ffeb5c5cb4408e174bcd6b5ef5e01a085aae4f7c8be39c",application/x-msdownload,dll
comres.dll,"partition for the admin «SDK«. The admin «SDK« will use the base","/img_var1.E01/vol_vol2/WINDOWS/system32/comres.dll","2008-04-14 04:11:51 MSD","2008-10-23 01:17:01 MSD","2008-10-30 18:56:40 MSK","2004-08-04 16:00:00 MSD",792064,Allocated,Allocated,unknown,"1280a158c722fa95a80fb7aebe78fa7d","9b6e8158e581500c5c417f6453a6414901020123d34fdbc04289750e8b072538",application/x-msdownload,dll
mssoap1.dll,"FileDescription
Microsoft Soap «SDK«
FileVersion
1.02.814.0","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/mssoap1.dll","2004-08-04 16:00:00 MSD","2008-10-21 01:39:34 MSD","2008-10-21 01:39:34 MSD","2008-10-21 01:35:54 MSD",235520,Allocated,Allocated,unknown,"85c22a362f588a47dde85dc94e0f73e3","75d3100192f11cd3e735462f8b1e7231260265c77a98692180fada27ff3f3c22",application/x-msdownload,dll
update.exe,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/29851d78a712dd32528f7e769a84edaa/update/update.exe","2007-11-30 15:39:22 MSK","2008-10-30 05:12:26 MSK","2008-10-30 14:01:55 MSK","2008-10-30 05:12:24 MSK",755576,Allocated,Allocated,unknown,"0ff4e4e0dd01e7872d9c2013560fd4a7","fadc30d8a636762c424ff4f49d528f22d59c46c20c24c5c4b73badb4deb5e8a1",application/x-dosexec,exe
comsvcs.dll,"ic\«sdk«\inc\atl30\atlconv.h
f:\xpsp3\public\«sdk«\inc","/img_var1.E01/vol_vol2/WINDOWS/system32/comsvcs.dll","2008-04-14 04:11:51 MSD","2008-10-21 05:32:33 MSD","2008-10-30 10:35:56 MSK","2008-10-21 01:34:53 MSD",1267200,Allocated,Allocated,unknown,"ed0c0df222209e43ad9afbf3fe87dde0","927329f9244da9f0074fa0d4c101ee793afcf433155e58714c33444c5ef35014",application/x-msdownload,dll
xpsp3res.dll,"2
 Microsoft Platform «SDK«.
 Plug and Play. 
 Star","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0419/xpsp3res.dll","2008-04-13 22:39:56 MSD","2008-10-21 05:01:44 MSD","2008-10-21 05:01:44 MSD","2008-04-13 22:39:56 MSD",627200,Allocated,Allocated,unknown,"a14c3f44b9ef1cc7329de731284f6dac","631c7af83be4f27380b0914b07867238158547f7e9f7b0a7f5dd8402f35046ec",application/x-msdownload,dll
wmp.dll,"ShLSdK
~8Wh
iaKS
|5Sj
[K;E
h\«SdK«
WMRenderer Video Filter","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/wmp.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:41:55 MSD","2008-10-21 04:41:55 MSD","2008-10-21 04:41:55 MSD",4874240,Allocated,Allocated,unknown,"ad11f8b071fdc4e3e69b01713ab014fe","c591ebed153088f41e16ee43b207ea4b36f69451ab5b2ff49990ed4edcfc15e2",application/x-msdownload,dll
cryptext.dll,"n\command
CERFile
.cer
«sDk«{
mFriendlyTypeName
CLSID\","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/cryptext.dll","2008-04-14 04:11:51 MSD","2008-10-21 03:43:10 MSD","2008-10-21 04:59:03 MSD","2008-04-14 04:11:51 MSD",53760,Allocated,Allocated,unknown,"95c9810ee06a6302c7330b295cfe4ba5","7ae3952806c4ece55d1eb3fc0d9d048b545e1ee90abc939161b13cd4e9231f46",application/x-msdownload,dll
A0002245.exe,"s
Windows Media Format «SDK« (%s)
0.0.0.0
c\V9
GX1[
wmnetmgr","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0002245.exe","2004-08-04 16:00:00 MSD","2008-10-21 04:49:37 MSD","2008-10-21 01:38:18 MSD","2004-08-04 16:00:00 MSD",103936,Allocated,Allocated,unknown,"4a4822d574cf543e471b4b112bfd51d4","0daa7cac7fe2b8e38cb0ec4627f16197ad70936150f95fd7015b7302e18f4ff4",application/x-dosexec,exe
A0003210.mof,"Please refer to the Platform «SDK« documentation for additional","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0003210.mof","2008-10-21 01:35:34 MSD","2008-10-21 01:35:34 MSD","2008-10-21 01:35:34 MSD","2008-10-21 01:35:34 MSD",2774334,Allocated,Allocated,unknown,"3a4675598056111b3f2febfcbe8ef777","963183a5090851a84f681516d55f042a89e9987bda6e2d0ee8c5afb899906435",text/plain,mof
f0108560.edb,"Files\VMware\VMware Tools\VSock «SDK«\include\
C:\Program Fil","/img_var1.E01/vol_vol2/$CarvedFiles/1/f0108560.edb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",753664,Unallocated,Unallocated,unknown,"20fa62086e3328f7f3fb36dc084fa7e4","8b2c9f9cf0d30c2a184ec9c3c2501b55832b28af95e97451675d4bd7115632bf",application/octet-stream,edb
xpsp3res.dll,"the Microsoft Platform «SDK«.
Warning:
If you enable","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/041b/xpsp3res.dll","2008-04-13 22:40:04 MSD","2008-10-21 05:01:45 MSD","2008-10-21 05:01:44 MSD","2008-04-13 22:40:04 MSD",577536,Allocated,Allocated,unknown,"e65cc415f9df0a2bc0845d779c5602a6","d0f9d5a720aab616b14011d04e97183e84a8f4888bf716a863429e87aeb1ed1b",application/x-msdownload,dll
framedyn.dll,"d:\xpsprtm\admin\wmi\wbem\«sdk«\framedyn\clsfctry.cpp
C","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/framedyn.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:21 MSD","2008-10-21 01:38:52 MSD","2008-10-21 01:34:50 MSD",185856,Unallocated,Allocated,unknown,"05cb782f2c7024aa92b1722a926bbd3a","64bb489eaf4ca4df2b74e5e66355975a75bd50c274b039aee4d47c672299f38d",application/x-msdownload,dll
wmvcore.dll,"generated by Windows Media «SDK« version %s -->
DiskLowThreshold","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/wmvcore.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:34:16 MSD","2008-10-21 04:34:16 MSD","2008-10-21 04:34:14 MSD",2105344,Allocated,Allocated,unknown,"bb632fb3c80d1a761355c966ffb6be3c","1bb0cf6fe1a6cfcc52b7665bf82dc5b7643d6abed8a6898e9ace47a3f8097d97",application/x-msdownload,dll
xpsp3res.dll,"e i Microsoft Platform «SDK« om du vill ha mer information","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/041D/xpsp3res.dll","2008-04-13 22:40:05 MSD","2008-10-21 05:01:45 MSD","2008-10-21 05:01:45 MSD","2008-04-13 22:40:05 MSD",590848,Allocated,Allocated,unknown,"d996777f5c03408cd165fb50f28759cc","1c64f60213b021b2f63282d8506db377f55b010de26dc9e547dd3c137c02b12c",application/x-msdownload,dll
software,"Q-11d3-86
Windows Media «SDK« HTTP Source Plugin
Author","/img_var1.E01/vol_vol2/WINDOWS/system32/config/software","2008-10-30 19:50:31 MSK","2008-10-30 10:43:02 MSK","2008-10-30 19:50:31 MSK","2008-10-20 18:29:35 MSD",18874368,Allocated,Allocated,unknown,"129ead34d6eb09a011497a77bc90dbc8","78474edd8b8788d0d76c69998afb5fe0a68fad5a80a2038430e5f7956d53ca76","application/x.windows-registry",
mscorcfg.dll,"Microsoft .NET Framework «SDK« documentation.</font></","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/mscorcfg.dll","2007-06-27 16:54:57 MSD","2008-10-21 05:00:16 MSD","2008-10-21 05:00:15 MSD","2007-06-27 16:54:57 MSD",1564672,Allocated,Allocated,unknown,"b678605d1072bfa0d7ccb979258cda80","9e813f9772ef86086d4aa9a1b08880c9c214f93136ee9c2bcc16aa3713f0abdd",application/x-msdownload,dll
system,"Files\VMware\VMware Tools\VSock «SDK«\bin\win32\vsocklib.dll
VMCI","/img_var1.E01/vol_vol2/WINDOWS/system32/config/system","2008-10-30 19:50:31 MSK","2008-10-30 10:35:57 MSK","2008-10-30 19:50:31 MSK","2008-10-20 18:29:35 MSD",4194304,Allocated,Allocated,unknown,"dda839c3579cf08c952541d3f1b9d599","65f199a4d20a8e790b65d74d41e51b238aa5d4faddcf07531a3fb249a64eccfd","application/x.windows-registry",
update.exe,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/309184ff93779706ede9f69271051e75/update/update.exe","2007-11-30 15:39:22 MSK","2008-10-29 19:23:08 MSK","2008-10-30 14:01:52 MSK","2008-10-29 19:23:07 MSK",755576,Allocated,Allocated,unknown,"0ff4e4e0dd01e7872d9c2013560fd4a7","fadc30d8a636762c424ff4f49d528f22d59c46c20c24c5c4b73badb4deb5e8a1",application/x-dosexec,exe
cryptext.dll,"n\command
CERFile
.cer
«sDk«{
mFriendlyTypeName
CLSID\","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/cryptext.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:27 MSD","2008-10-21 01:38:06 MSD","2004-08-04 16:00:00 MSD",53760,Unallocated,Allocated,unknown,"a6419ee5ffc57b40d52bfaf995d4faa3","f98ccbda27e43ef2a43a194fd2b403c2a41553ec863e8b47b4722fcb2f53fa27",application/x-msdownload,dll
d3d8.dll,"application is compiled with «SDK« version (%d) but the currently","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/d3d8.dll","2008-04-14 04:11:51 MSD","2008-10-21 03:43:10 MSD","2008-10-21 04:53:42 MSD","2008-04-14 04:11:51 MSD",1179648,Allocated,Allocated,unknown,"f099b129022170f2df9e1c0185c9bcfb","28e1153276db83206e4d887503479ef37700710008d181fc046d1768dd9bb686",application/x-msdownload,dll
A0001317.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0001317.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:23 MSD","2008-10-21 04:40:49 MSD","2004-08-04 16:00:00 MSD",2113536,Allocated,Allocated,unknown,"acc3d7d867010e03d862ab9764e42550","39bb487b0ab598d74cafd3fcda03079eda36a75471aee9547f1a65713e7369fa",application/x-msdownload,dll
d3d9.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/d3d9.dll","2008-04-14 04:11:51 MSD","2008-10-21 03:43:10 MSD","2008-10-21 05:01:29 MSD","2008-04-14 04:11:51 MSD",1689088,Allocated,Allocated,unknown,"0607cbc6fa20114cb491efe4b2f9efad","f1abf07cc45f9c013b9f53e64820ecb12ac9b1e681b9a1703e30a0637e7d9bb6",application/x-msdownload,dll
A0001319.dll,"Software\Microsoft\Directx «SDK«
%.2X
%.4X
%.8X
kiid_idi","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0001319.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:23 MSD","2008-10-21 01:38:48 MSD","2004-08-04 16:00:00 MSD",1227264,Allocated,Allocated,unknown,"125bfdc4a39766bf2334be2fc33a5318","ce03eea837a0b9c4b0d1bd25ab105e9b30a8a89b48e9c459ded876b19df774d9",application/x-msdownload,dll
xpsp3res.dll,"the Microsoft Platform «SDK«.
Warning:
If you enable","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0424/xpsp3res.dll","2008-04-13 22:40:05 MSD","2008-10-21 05:01:45 MSD","2008-10-21 05:01:45 MSD","2008-04-13 22:40:05 MSD",576512,Allocated,Allocated,unknown,"275a34d197d846bacd59dbc8ac5636c9","dbe9ee0f617d9630c5b29f67a7a412519c4d82fc2b69caf9061a85cfb685359b",application/x-msdownload,dll
mqupgrd.dll,"MSMQOCM.INF
\setup\exchconn
\«sdk«\debug
\setup
mqupgrd/creatobj","/img_var1.E01/vol_vol2/WINDOWS/system32/mqupgrd.dll","2008-04-14 04:11:58 MSD","2008-10-21 04:53:09 MSD","2008-10-21 04:53:09 MSD","2004-08-04 16:00:00 MSD",49152,Allocated,Allocated,unknown,"36b260716990f02d510390d9f4e6b073","dbb60bf989963c8bcddfc7cea1126231c2adc9790e0bfeced72072340a42d84a",application/x-msdownload,dll
"d39b89c360fbaa9706b5181ae4718100687a5326","""6N@Q
m;QE
_WNbb
Ck'ooi
J/# «sDK«
i~^o)Ku`t
Y(|Q
L9izMA%
$[HD","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/d39b89c360fbaa9706b5181ae4718100687a5326","2008-02-01 23:12:25 MSK","2008-10-30 05:33:45 MSK","2008-10-30 05:33:46 MSK","2008-02-01 23:12:25 MSK",15452536,Allocated,Allocated,unknown,"ea16789f6fc1d2523f704e8f9afbe906","bf5c325bbe3f4174869b2a8ff75f92833e7f7debe64777ed0faf293c7725cbef",application/x-msdownload,
netevent.dll,"cannot be created.
%nThe «SDK« function UuidCreate() returned","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/netevent.dll","2004-08-04 16:00:00 MSD","2008-10-21 01:39:39 MSD","2008-10-21 01:39:39 MSD","2004-08-04 16:00:00 MSD",214016,Allocated,Allocated,unknown,"da45ad502b4f2b7fc4adeba2e309f384","183e437e17877730542bfcff32e851fdc09259a7dd862f6e1e5ad3a11c038c07",application/x-msdownload,dll
A0003257.PNF,"32771
«sdk«\admin
«sdk«\asp
«sdk«\asp\applications
«sdk«\asp","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0003257.PNF","2008-10-21 02:39:18 MSD","2008-10-21 02:39:18 MSD","2008-10-21 02:39:18 MSD","2008-10-20 18:30:54 MSD",971036,Allocated,Allocated,unknown,"e5d28d685c7857bc291885418810705f","0f3fbe0a77a5a6e32d018256e0f3f630ed27b69d9cded45218e95e83f525a74e",application/octet-stream,pnf
branding.xml,"Software Development Kit («SDK«)""/>
		<VisioSDKNameVersion","/img_var1.E01/vol_vol2/RECYCLER/S-1-5-21-842925246-725345543-1844994965-500/Dc1/Office.en-us/branding.xml","2006-10-28 09:14:32 MSD","2008-10-28 19:39:05 MSK","2008-10-28 19:40:04 MSK","2008-10-28 19:38:27 MSK",509007,Allocated,Allocated,unknown,"d49f44f629b40feb7d619435aea68f81","00c4ca5670a7a3b382ca771ae4c2f3d90fe12bc7dc0580fcaeb99999ea35b77f",text/xml,xml
MSACCESS.DEV.HXS,"tfv
{.7:
m0p$
SEKR
g~l""b
:«SDk«
14HT
OM#<
rZi@H
?B};""o
Sl2Z","/img_var1.E01/vol_vol2/Program Files/Microsoft Office/Office12/1033/MSACCESS.DEV.HXS","2006-09-24 08:55:28 MSD","2008-10-28 19:46:08 MSK","2008-10-28 19:46:08 MSK","2006-09-24 08:55:28 MSD",9880214,Allocated,Allocated,unknown,"002fc79fa707194be9d3168eb477d8bc","9177644321bf22bf224bea99554c372c233b495d3668fa152af5180ce76e1ed7",application/x-msdownload,hxs
bg_topleft.bmp,".7*6FTcv
vdN9&
7.4DQi}
«sdK«:$
7+4BOiz{
zaP:&
7+6BRcm","/img_var1.E01/vol_vol2/Program Files/Windows Media Player/Skins/compact.wmz/bg_topleft.bmp","2007-06-25 23:39:06 MSD","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",5766,Allocated,Allocated,unknown,"6af389bde80cf568e7c1166c90b34929","f076a53c9a4ab1c5918af825ed40961feb0e57b55bec5e5c9e65641574b64219",image/bmp,bmp
cryptext.dll,"n\command
CERFile
.cer
«sDk«{
mFriendlyTypeName
CLSID\","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/cryptext.dll","2008-04-14 04:11:51 MSD","2008-10-21 04:59:04 MSD","2008-10-21 04:59:03 MSD","2008-04-14 04:11:51 MSD",53760,Allocated,Allocated,unknown,"95c9810ee06a6302c7330b295cfe4ba5","7ae3952806c4ece55d1eb3fc0d9d048b545e1ee90abc939161b13cd4e9231f46",application/x-msdownload,dll
